327;180;210;187;land;false;forest;1
328;242;89;178;land;true;urban;1
329;184;247;72;land;false;forest;1
330;235;99;189;land;false;hills;1
331;126;253;212;land;true;urban;1
332;173;238;140;land;false;hills;1
333;213;67;228;land;false;plains;1
334;186;222;226;land;false;urban;1
335;217;243;227;land;false;urban;1
336;153;195;175;land;false;urban;1
337;95;198;243;land;false;plains;1
338;239;237;107;land;false;urban;1
339;208;202;201;land;false;mountain;1
340;169;120;239;land;false;plains;1
341;144;232;132;land;false;plains;1
342;218;178;134;land;false;urban;1
343;210;232;89;land;false;hills;1
344;195;243;177;land;false;urban;1
345;238;204;192;land;false;plains;1
346;222;234;190;land;false;urban;1
347;248;103;173;land;false;urban;1
348;227;201;229;land;false;urban;1
349;235;116;165;land;false;plains;1
350;233;216;219;land;false;urban;1
351;231;96;197;land;false;urban;1
352;238;85;239;land;false;forest;1
353;215;190;138;land;false;plains;1
354;126;184;202;land;false;desert;1
355;209;239;159;land;false;urban;1
356;132;208;232;land;false;mountain;1
357;204;135;164;land;false;urban;1
358;160;211;227;land;false;forest;1
359;193;245;128;land;false;urban;1
360;110;195;210;land;false;desert;1
361;162;234;107;land;false;forest;1
362;193;154;229;land;false;forest;1
363;171;234;120;land;false;marsh;1
364;202;224;83;land;false;urban;1
365;88;244;174;land;false;urban;1
366;243;250;250;land;false;forest;1
367;183;193;136;land;false;plains;1
368;140;240;194;land;false;urban;1
369;226;97;226;land;false;hills;1
370;254;214;39;land;true;urban;1
371;228;69;230;land;false;forest;1
372;236;140;172;land;false;mountain;1
373;228;235;152;land;false;urban;1
374;169;226;181;land;false;urban;1
375;252;142;124;land;false;urban;1
376;222;166;219;land;false;urban;1
377;193;191;154;land;false;forest;1
378;179;182;176;land;false;urban;1
379;194;215;150;land;false;plains;1
380;77;239;230;land;true;urban;1
381;131;219;237;land;false;urban;1
382;243;158;210;land;false;urban;1
383;198;152;207;land;false;hills;1
384;173;131;202;land;false;urban;1
385;167;204;135;land;false;urban;1
386;105;217;209;land;false;urban;1
387;196;160;246;land;false;urban;1
388;176;232;153;land;false;plains;1
389;191;212;232;land;false;forest;1
390;184;233;218;land;false;urban;1
391;139;194;196;land;false;forest;1
392;230;242;202;land;false;urban;1
393;175;190;191;land;false;plains;1
394;153;250;140;land;false;hills;1
395;184;240;116;land;false;urban;1
396;217;245;209;land;true;urban;1
397;235;214;174;land;false;urban;1
398;241;175;182;land;false;urban;1
399;240;250;201;land;false;urban;1
400;247;142;189;land;false;mountain;1
401;241;118;143;land;false;plains;1
402;168;216;241;land;false;plains;1
403;223;205;211;land;false;urban;1
404;253;115;137;land;false;urban;1
405;158;221;249;land;true;urban;1
406;162;240;162;land;false;urban;1
407;247;144;200;land;false;mountain;1
408;245;169;238;land;false;urban;1
409;232;196;229;land;false;mountain;1
410;219;253;35;land;false;mountain;1
411;186;245;154;land;false;plains;1
412;200;176;241;land;false;plains;1
413;230;248;107;land;false;urban;1
414;245;68;240;land;false;urban;1
415;177;139;201;land;false;desert;1
416;248;150;211;land;false;hills;1
417;155;217;221;land;false;urban;1
418;181;211;218;land;false;urban;1
419;253;128;177;land;false;forest;1
420;193;221;190;land;false;urban;1
421;243;128;173;land;false;urban;1
422;236;181;144;land;false;urban;1
423;232;131;252;land;false;plains;1
424;220;223;200;land;false;urban;1
425;180;199;167;land;false;hills;1
426;188;252;211;land;false;plains;1
427;181;224;249;land;false;plains;1
428;204;221;218;land;false;forest;1
429;124;226;193;land;false;urban;1
430;128;245;225;land;false;urban;1
431;247;241;112;land;false;urban;1
432;201;239;99;land;false;urban;1
433;211;238;166;land;false;urban;1
434;221;216;201;land;false;urban;1
435;229;132;239;land;false;urban;1
436;133;247;199;land;false;urban;1
437;215;168;206;land;false;mountain;1
438;126;195;248;land;false;urban;1
439;77;204;228;land;false;urban;1
440;246;186;161;land;false;urban;1
441;249;205;78;land;false;urban;1
442;69;228;247;land;true;urban;1
443;197;84;221;land;false;forest;1
444;229;167;169;land;false;urban;1
445;162;144;215;land;false;urban;1
446;192;240;164;land;false;urban;1
447;103;237;237;land;false;hills;1
448;165;140;247;land;true;urban;1
449;211;223;222;land;false;urban;1
450;205;225;243;land;true;plains;1
451;70;233;252;land;false;urban;1
452;248;189;115;land;false;mountain;1
453;161;249;242;land;false;mountain;1
454;205;252;172;land;false;urban;1
455;159;160;242;land;false;mountain;1
456;240;190;233;land;false;urban;1
457;80;190;241;land;false;urban;1
458;207;233;164;land;false;plains;1
459;227;221;220;land;true;forest;1
460;156;229;246;land;false;plains;1
461;201;199;214;land;false;plains;1
462;206;119;239;land;false;urban;1
463;118;248;157;land;false;urban;1
464;213;179;234;land;false;urban;1
465;207;123;193;land;false;plains;1
466;214;129;199;land;false;desert;1
467;243;235;88;land;false;urban;1
468;211;213;85;land;true;urban;1
469;227;175;226;land;false;plains;1
470;101;215;232;land;false;urban;1
471;174;203;208;land;false;urban;1
472;132;234;251;land;false;urban;1
473;233;150;237;land;false;urban;1
474;140;243;198;land;false;urban;1
475;184;253;254;land;false;urban;1
476;202;208;149;land;false;forest;1
477;129;199;240;land;false;plains;1
478;176;128;227;land;false;plains;1
479;178;123;220;land;false;forest;1
480;205;137;231;land;false;forest;1
481;216;118;234;land;false;urban;1
482;128;238;252;land;true;plains;1
483;175;181;145;land;false;forest;1
484;195;236;177;land;false;plains;1
485;231;214;82;land;true;hills;1
486;238;252;86;land;false;forest;1
487;129;183;193;land;false;urban;1
488;176;230;168;land;false;urban;1
489;224;167;158;land;false;urban;1
490;69;253;190;land;true;mountain;1
491;214;254;126;land;false;urban;1
492;110;242;237;land;false;plains;1
493;190;136;233;land;false;urban;1
494;68;220;213;land;true;hills;1
495;238;188;174;land;false;urban;1
496;53;234;239;land;false;urban;1
497;212;174;204;land;false;urban;1
498;129;240;142;land;false;plains;1
499;152;244;118;land;false;plains;1
500;98;186;230;land;false;urban;1
501;145;247;238;land;false;urban;1
502;125;216;204;land;false;plains;1
503;228;203;77;land;false;urban;1
504;55;207;251;land;false;urban;1
505;102;189;228;land;false;forest;1
506;249;227;200;land;false;urban;1
507;167;150;194;land;false;urban;1
508;164;242;96;land;false;forest;1
509;183;166;242;land;false;mountain;1
510;128;210;200;land;false;urban;1
511;244;41;217;land;false;forest;1
512;238;237;89;land;false;urban;1
513;145;207;209;land;false;urban;1
514;228;230;157;land;false;plains;1
515;221;248;216;land;false;plains;1
516;93;248;231;land;true;urban;1
517;160;208;142;land;false;plains;1
518;195;170;136;land;true;urban;1
519;172;171;235;land;false;plains;1
520;224;104;235;land;false;plains;1
521;38;219;246;land;false;urban;1
522;235;43;231;land;false;urban;1
523;212;214;126;land;false;forest;1
524;95;239;251;land;false;urban;1
525;133;131;248;land;false;plains;1
526;239;110;240;land;false;urban;1
527;174;225;184;land;false;mountain;1
528;204;187;166;land;false;urban;1
529;204;177;200;land;false;urban;1
530;248;102;227;land;false;urban;1
531;226;241;139;land;false;urban;1
532;225;254;120;land;false;urban;1
533;233;230;81;land;false;plains;1
534;185;168;175;land;false;desert;1
535;188;205;112;land;false;urban;1
536;115;237;242;land;false;plains;1
537;190;148;174;land;false;urban;1
538;201;137;234;land;false;plains;1
539;180;207;168;land;false;urban;1
540;197;199;189;land;false;plains;1
541;250;128;175;land;false;urban;1
542;235;117;249;land;false;urban;1
543;223;120;203;land;false;forest;1
544;235;71;223;land;false;plains;1
545;135;239;132;land;false;mountain;1
546;128;186;241;land;false;mountain;1
547;194;144;195;land;false;forest;1
548;218;251;193;land;false;desert;1
549;225;212;220;land;false;urban;1
550;202;182;238;land;false;urban;1
551;251;109;185;land;false;urban;1
552;129;241;227;land;false;plains;1
553;37;232;246;land;false;urban;1
554;197;142;192;land;false;urban;1
555;227;124;186;land;false;urban;1
556;201;229;112;land;false;forest;1
557;252;238;144;land;false;mountain;1
558;251;127;192;land;false;plains;1
559;164;201;211;land;false;urban;1
560;228;241;147;land;false;plains;1
561;251;252;212;land;false;urban;1
562;236;98;227;land;false;forest;1
563;201;72;241;land;false;urban;1
564;187;254;200;land;false;plains;1
565;142;179;250;land;false;plains;1
566;231;149;247;land;false;mountain;1
567;235;198;254;land;false;plains;1
568;228;167;162;land;false;plains;1
569;211;213;128;land;false;desert;1
570;174;246;102;land;false;plains;1
571;241;184;227;land;false;urban;1
572;190;200;119;land;false;urban;1
573;205;70;248;land;false;urban;1
574;131;254;241;land;false;hills;1
575;246;191;119;land;false;forest;1
576;117;149;254;land;false;urban;1
577;26;253;240;land;false;urban;1
578;173;218;110;land;false;mountain;1
579;210;248;197;land;false;urban;1
580;232;125;215;land;false;urban;1
581;217;87;238;land;false;forest;1
582;129;200;243;land;false;forest;1
583;244;25;244;land;false;plains;1
584;252;129;190;land;false;urban;1
585;216;139;189;land;false;urban;1
586;161;228;225;land;false;marsh;1
587;227;225;235;land;false;forest;1
588;242;192;127;land;false;urban;1
589;203;243;138;land;false;mountain;1
590;210;144;236;land;false;urban;1
591;229;231;116;land;false;urban;1
592;137;129;243;land;false;forest;1
593;219;201;126;land;false;plains;1
594;109;239;206;land;false;forest;1
595;244;125;153;land;false;plains;1
596;204;202;232;land;false;urban;1
597;74;223;237;land;false;plains;1
598;252;176;125;land;false;plains;1
599;222;162;173;land;false;urban;1
600;208;237;239;land;false;urban;1
601;128;230;160;land;false;forest;1
602;225;184;133;land;false;mountain;1
603;229;127;213;land;false;urban;1
604;184;165;247;land;false;forest;1
605;208;250;205;land;false;mountain;1
606;229;112;183;land;false;urban;1
607;94;253;204;land;false;forest;1
608;213;127;189;land;false;plains;1
609;150;145;208;land;false;urban;1
610;212;121;197;land;false;mountain;1
611;167;212;204;land;false;urban;1
612;164;129;228;land;false;marsh;1
613;229;250;166;land;false;urban;1
614;208;249;112;land;false;plains;1
615;180;199;243;land;false;desert;1
616;247;253;178;land;false;hills;1
617;69;231;229;land;false;plains;1
618;237;206;215;land;true;urban;1
619;151;232;251;land;false;plains;1
620;218;138;247;land;false;mountain;1
621;110;192;233;land;false;urban;1
622;223;213;244;land;false;plains;1
623;169;226;202;land;false;plains;1
624;191;207;131;land;false;hills;1
625;130;221;160;land;false;urban;1
626;244;98;169;land;false;mountain;1
627;123;187;201;land;true;forest;1
628;154;232;162;land;false;urban;1
629;223;108;251;land;false;plains;1
630;238;249;92;land;false;urban;1
631;207;244;224;land;false;hills;1
632;201;237;203;land;true;urban;1
633;173;213;243;land;false;plains;1
634;211;227;224;land;false;plains;1
635;233;168;166;land;false;urban;1
636;121;242;216;land;false;forest;1
637;252;156;251;land;false;mountain;1
638;140;250;235;land;false;urban;1
639;141;237;166;land;false;plains;1
640;160;190;199;land;true;urban;1
641;163;147;209;land;false;urban;1
642;232;160;179;land;false;urban;1
643;219;187;171;land;false;urban;1
644;234;231;167;land;false;urban;1
645;237;132;147;land;false;urban;1
646;170;206;178;land;false;mountain;1
647;15;245;242;land;false;urban;1
648;154;252;240;land;false;urban;1
649;230;142;200;land;false;forest;1
650;194;220;150;land;false;desert;1
651;140;243;248;land;false;mountain;1
652;20;253;253;land;false;plains;1
653;169;103;235;land;false;mountain;1
654;162;244;113;land;false;forest;1
655;164;115;238;land;false;urban;1
656;126;242;146;land;false;plains;1
657;217;133;195;land;false;urban;1
658;251;81;212;land;false;urban;1
659;106;188;220;land;false;plains;1
660;189;201;161;land;false;plains;1
661;42;253;235;land;false;urban;1
662;206;198;252;land;false;urban;1
663;246;164;154;land;false;urban;1
664;191;155;248;land;false;urban;1
665;207;203;128;land;false;plains;1
666;85;221;254;land;false;urban;1
667;200;206;211;land;false;forest;1
668;253;82;233;land;false;urban;1
669;246;237;52;land;false;urban;1
670;191;126;226;land;false;forest;1
671;247;216;103;land;false;urban;1
672;238;115;155;land;false;urban;1
673;177;244;215;land;false;mountain;1
674;217;254;218;land;false;urban;1
675;156;233;237;land;false;forest;1
676;202;183;119;land;false;urban;1
677;182;231;154;land;false;urban;1
678;222;35;253;land;false;plains;1
679;254;161;132;land;false;plains;1
680;141;208;213;land;false;forest;1
681;213;253;99;land;false;urban;1
682;136;203;175;land;false;urban;1
683;131;217;178;land;false;urban;1
684;116;166;239;land;false;plains;1
685;232;244;215;land;false;urban;1
686;247;224;199;land;false;mountain;1
687;123;196;185;land;false;marsh;1
688;240;139;147;land;false;urban;1
689;244;67;254;land;false;urban;1
690;187;197;249;land;false;urban;1
691;219;96;252;land;false;desert;1
692;166;236;185;land;false;marsh;1
693;194;219;155;land;false;urban;1
694;126;158;252;land;false;urban;1
695;252;185;69;land;false;urban;1
696;192;235;113;land;false;mountain;1
697;230;178;231;land;false;urban;1
698;125;220;156;land;false;plains;1
699;138;210;209;land;true;urban;1
700;115;232;199;land;false;urban;1
701;207;196;98;land;false;urban;1
702;148;244;219;land;false;plains;1
703;229;110;247;land;false;plains;1
704;237;107;162;land;false;hills;1
705;120;186;207;land;false;marsh;1
706;241;247;90;land;true;forest;1
707;204;122;245;land;false;urban;1
708;224;235;97;land;false;mountain;1
709;224;80;200;land;false;urban;1
710;188;200;242;land;false;urban;1
711;251;40;254;land;false;urban;1
712;195;167;171;land;false;plains;1
713;175;248;200;land;false;urban;1
714;192;157;210;land;true;urban;1
715;231;217;223;land;false;urban;1
716;249;162;196;land;false;plains;1
717;144;219;251;land;false;desert;1
718;200;235;187;land;false;urban;1
719;176;235;180;land;false;plains;1
720;231;177;240;land;false;urban;1
721;121;250;150;land;false;urban;1
722;242;212;239;land;false;mountain;1
723;230;132;165;land;false;desert;1
724;219;201;162;land;false;plains;1
725;251;116;196;land;false;urban;1
726;246;111;240;land;false;forest;1
727;207;190;219;land;false;urban;1
728;157;182;207;land;false;urban;1
729;160;172;205;land;false;urban;1
730;90;251;219;land;false;mountain;1
731;254;206;180;land;false;urban;1
732;124;192;246;land;false;urban;1
733;155;230;253;land;false;urban;1
734;193;123;247;land;false;mountain;1
735;251;44;215;land;false;urban;1
736;122;217;179;land;false;urban;1
737;172;209;187;land;false;urban;1
738;232;206;216;land;true;urban;1
739;152;164;192;land;false;urban;1
740;234;159;205;land;false;urban;1
741;190;229;91;land;false;urban;1
742;69;238;196;land;false;urban;1
743;216;104;212;land;false;plains;1
744;193;177;159;land;false;urban;1
745;198;108;200;land;false;urban;1
746;241;99;224;land;false;mountain;1
747;191;182;234;land;false;urban;1
748;141;135;248;land;false;forest;1
749;192;213;242;land;false;urban;1
750;247;50;252;land;false;urban;1
751;196;138;232;land;false;plains;1
752;169;225;120;land;true;urban;1
753;100;211;241;land;false;urban;1
754;239;225;72;land;false;plains;1
755;46;245;244;land;false;mountain;1
756;229;153;235;land;false;urban;1
757;82;201;243;land;false;forest;1
758;244;235;123;land;false;urban;1
759;220;214;149;land;false;plains;1
760;229;174;221;land;false;urban;1
761;220;167;252;land;false;forest;1
762;178;221;199;land;false;urban;1
763;50;249;237;land;false;plains;1
764;210;145;177;land;false;plains;1
765;186;222;112;land;false;urban;1
766;210;209;105;land;false;urban;1
767;207;101;232;land;false;urban;1
768;181;217;232;land;false;plains;1
769;122;251;183;land;false;urban;1
770;217;204;174;land;false;urban;1
771;71;243;191;land;false;urban;1
772;189;113;201;land;false;plains;1
773;225;236;75;land;false;urban;1
774;200;246;173;land;false;forest;1
775;126;241;156;land;false;forest;1
776;151;185;198;land;false;urban;1
777;205;207;131;land;false;mountain;1
778;118;211;197;land;false;urban;1
779;211;168;126;land;false;urban;1
780;219;129;168;land;false;plains;1
781;117;247;247;land;false;urban;1
782;244;138;136;land;false;plains;1
783;246;195;200;land;false;desert;1
784;197;159;213;land;false;urban;1
785;208;254;235;land;false;urban;1
786;210;254;77;land;false;urban;1
787;99;225;184;land;false;urban;1
788;126;225;173;land;false;urban;1
789;204;171;145;land;false;plains;1
790;156;230;143;land;false;urban;1
791;76;252;186;land;false;urban;1
792;147;210;189;land;false;plains;1
793;161;221;208;land;false;urban;1
794;242;105;245;land;false;urban;1
795;157;247;236;land;false;urban;1
796;168;150;210;land;true;urban;1
797;183;95;229;land;false;urban;1
798;168;161;244;land;false;forest;1
799;188;223;122;land;false;urban;1
800;105;218;192;land;false;plains;1
801;161;161;206;land;false;plains;1
802;204;220;214;land;false;urban;1
803;178;213;164;land;false;forest;1
804;210;160;171;land;false;urban;1
805;158;194;154;land;false;mountain;1
806;201;146;209;land;false;urban;1
807;230;236;91;land;false;urban;1
808;249;230;103;land;false;urban;1
809;248;159;208;land;false;mountain;1
810;196;77;234;land;false;mountain;1
811;207;186;130;land;false;urban;1
812;196;112;233;land;false;urban;1
813;114;247;200;land;false;urban;1
814;230;219;135;land;false;mountain;1
815;245;243;237;land;false;urban;1
816;141;247;173;land;false;urban;1
817;213;227;83;land;false;desert;1
